#"Step","Potential Energy (kJ/mole)","Temperature (K)"
1610,1313.177978515625,170.76489606478748
1620,1306.288818359375,177.96996190038956
1630,1309.968017578125,179.50575412468808
1640,1314.07958984375,187.0847510777705
1650,1328.683837890625,170.49512833149984
1660,1294.7066650390625,202.9353142390244
1670,1338.5101318359375,168.72909902124903
1680,1300.690673828125,199.77937459563202
1690,1321.541015625,189.55208562080887
1700,1316.39404296875,189.78726094586472
1710,1331.801513671875,179.35904290024538
1720,1321.0615234375,191.2581784679409
1730,1326.9112548828125,186.72675344304446
1740,1322.4263916015625,188.8668744373813
1750,1310.93994140625,195.4213169737329
1760,1310.12890625,196.16835393274448
1770,1306.5303955078125,201.12286291238348
1780,1303.07958984375,207.6155163509758
1790,1336.182373046875,178.26498346260874
1800,1306.79931640625,200.6564506977245
1810,1339.620361328125,177.82410302777242
1820,1329.624755859375,189.503214012355
1830,1338.187255859375,185.24748784518167
1840,1332.817138671875,193.1999413613825
1850,1346.8818359375,178.03047502802593
1860,1327.728515625,196.28517107858752
1870,1348.8447265625,179.78669845897062
1880,1320.2215576171875,209.09990965645906
1890,1329.998046875,204.12656397567142
1900,1333.43505859375,197.6395072657287
1910,1325.55419921875,206.65455711150776
1920,1328.038818359375,204.59716949123805
1930,1340.2711181640625,191.16450605397998
1940,1326.87890625,207.27969933364122
1950,1345.212646484375,189.43402959104614
1960,1338.2578125,196.8941865787559
1970,1341.869873046875,188.5051394620579
1980,1325.2706298828125,204.99349989523765
1990,1352.2335205078125,183.10392968936895
2000,1348.5228271484375,187.2912509105734
2010,1339.7509765625,193.60848430101458
2020,1351.2032470703125,189.4131546690574
2030,1358.281982421875,184.96982841646405
2040,1351.7645263671875,190.3729655515944
2050,1337.10693359375,204.54153656785724
2060,1361.403564453125,188.81681109832175
2070,1332.88427734375,213.31668495732518
2080,1351.0498046875,199.61978287085415
2090,1346.00927734375,204.13554150335568
2100,1347.7587890625,203.22389855362954
2110,1343.35791015625,203.69827493104785
2120,1360.617919921875,186.89061952211776
2130,1362.12451171875,184.12044028232856
2140,1342.412353515625,205.1678615533847
2150,1342.43896484375,210.17944888255835
2160,1350.1966552734375,199.88547050572478
2170,1347.228271484375,202.9788282901075
2180,1345.1861572265625,206.26944625824214
2190,1337.293701171875,213.9137670877751
2200,1348.48583984375,202.79655858039243
2210,1337.0968017578125,215.41641234399725
2220,1352.0478515625,205.1661821396351
2230,1347.3343505859375,205.326923173449
2240,1358.03564453125,198.4830759564182
2250,1345.3934326171875,205.89424152134276
2260,1366.8994140625,193.73619021420433
2270,1336.152099609375,213.47610263978822
2280,1335.5224609375,213.30472027626303
2290,1356.5819091796875,193.18667540785012
2300,1333.7021484375,213.02428368000386
2310,1348.426025390625,197.6241248137747
2320,1342.6705322265625,201.93336962437422
2330,1362.36767578125,187.8882311066649
2340,1366.865478515625,182.1916643569696
2350,1337.611572265625,204.505667223396
2360,1357.4468994140625,193.59922896867755
2370,1335.5701904296875,211.2318418943107
2380,1343.4537353515625,207.17236049707157
2390,1332.654296875,212.97339249648948
2400,1334.3798828125,214.63357362442605
2410,1352.9462890625,194.98572195408502
2420,1323.54736328125,220.26422931177012
2430,1357.3671875,191.36975705320984
2440,1338.1126708984375,205.719554443178
2450,1342.01513671875,200.45607981251806
2460,1339.0244140625,203.31819711979065
2470,1342.529296875,197.23601220351986
2480,1343.6331787109375,201.71270042569046
2490,1354.939697265625,200.1486846463387
2500,1353.436767578125,198.76819049372645
2510,1336.68701171875,217.0405256789093
2520,1343.283447265625,217.55425328008766
2530,1367.88720703125,196.54039654518203
2540,1341.010986328125,216.02310389963233
2550,1354.6494140625,207.71356052020155
2560,1349.2635498046875,212.26823511665916
2570,1345.4139404296875,218.61097742395586
2580,1364.4510498046875,207.90416443483943
2590,1340.525634765625,222.8503509441246
2600,1351.8056640625,221.7161873675407
2610,1357.9844970703125,209.86744502074814
2620,1359.056884765625,214.03995298080267
2630,1360.525634765625,209.36058906978212
2640,1361.68603515625,212.85438542578967
2650,1402.3748779296875,175.76419970325526
2660,1396.09716796875,182.94615857925402
2670,1366.09423828125,211.31765012898882
2680,1389.415771484375,191.5221947663976
2690,1356.0078125,221.40548689321187
2700,1385.181640625,201.20756373687084
2710,1360.4913330078125,215.0865378654687
2720,1393.817138671875,189.76515829996546
2730,1375.2449951171875,199.7218748680473
2740,1358.640625,212.22847738293396
2750,1341.06298828125,220.17694664907145
2760,1360.65673828125,201.025214114116
2770,1362.1392822265625,192.45078891050485
2780,1353.5028076171875,201.6471813101418
2790,1354.4051513671875,198.46445447729477
2800,1376.802001953125,176.59141393918517
2810,1346.465087890625,201.04361033171762
2820,1353.483154296875,196.93460217195766
2830,1342.1656494140625,202.1395758463359
2840,1356.279541015625,191.61508319340953
2850,1348.8016357421875,199.92252681404355
2860,1362.796142578125,189.49738038378823
2870,1371.677001953125,186.12382359847354
2880,1382.322265625,177.05806372583544
2890,1353.199462890625,199.29655734952172
2900,1357.9993896484375,197.53205303153734
2910,1338.50732421875,215.94635714123464
2920,1348.595703125,210.16405002623875
2930,1346.759765625,210.02185866306945
2940,1357.5147705078125,203.2085757140309
2950,1359.7808837890625,199.91900078942925
2960,1365.785888671875,192.33722436321756
2970,1365.14892578125,190.80452609763725
2980,1363.784912109375,195.8464476587545
2990,1380.957763671875,177.07383458064552
3000,1357.2503662109375,202.79642134658346
3010,1353.76416015625,206.7385786961595
3020,1370.8515625,191.10086868072796
3030,1330.1700439453125,222.43039565637437
3040,1351.050048828125,212.39016052781076
3050,1376.9107666015625,188.093606312044
3060,1361.7237548828125,202.20073912482053
3070,1352.7572021484375,207.63105404583698
3080,1354.7181396484375,208.8051761468567
3090,1345.5882568359375,213.8506651802726
3100,1354.70849609375,211.5088077736137
3110,1347.52783203125,221.65382663881928
3120,1368.565673828125,202.72135034908788
3130,1327.402099609375,237.616177837564
3140,1363.533203125,212.1676995187534
3150,1383.5626220703125,191.60122520166323
3160,1364.4931640625,208.44955134344696
3170,1374.892578125,204.87506424547684
3180,1364.4481201171875,209.09449927942686
3190,1337.3001708984375,241.06214341329516
3200,1372.927978515625,202.01373533719553
3210,1346.3243408203125,230.33057436728203
3220,1350.6513671875,224.56318025188557
3230,1339.468994140625,238.518127407286
3240,1381.1678466796875,204.28797429577827
3250,1360.763916015625,224.73116778527242
3260,1371.49267578125,219.10760124347232
3270,1393.9454345703125,200.0421409014989
3280,1358.6878662109375,226.8765737809743
3290,1369.8565673828125,218.2432148053249
3300,1366.9884033203125,216.5820902719604
3310,1353.1080322265625,233.86191029337547
3320,1376.1087646484375,210.44795375894782
3330,1394.620361328125,192.94349788250463
3340,1364.7657470703125,220.9651572511496
3350,1366.50439453125,226.29448437103125
3360,1363.481201171875,229.47269011435824
3370,1352.2962646484375,237.87355420515388
3380,1363.1168212890625,228.15781050715765
3390,1358.65234375,233.34598731529434
3400,1360.9095458984375,225.2193784513772
3410,1378.6427001953125,212.5163740863353
3420,1380.344970703125,206.75772300541604
3430,1369.9244384765625,218.1772866206399
3440,1358.623779296875,227.00741472719218
3450,1354.70458984375,230.12994337381988
3460,1365.7783203125,222.62618082248514
3470,1372.5418701171875,217.770663790649
3480,1342.814453125,238.19667360411017
3490,1372.67431640625,210.38196839817627
3500,1337.1552734375,235.97489011119902
3510,1335.868408203125,243.0295571805891
3520,1345.6922607421875,241.21726294505928
3530,1351.393798828125,243.23388518553205
3540,1387.156494140625,212.19071020062242
3550,1387.3360595703125,206.9866581810499
3560,1388.2943115234375,206.69710999075818
3570,1357.18359375,233.8491869448248
3580,1385.277587890625,209.92086303040384
3590,1369.33203125,222.57102892840294
3600,1374.030517578125,224.40392318270003
3610,1365.0360107421875,227.60090091242398
3620,1376.9215087890625,217.61639888207222
3630,1358.00146484375,231.00586162282247
3640,1378.2083740234375,219.38247348265367
3650,1374.595703125,223.21509267965598
3660,1369.87744140625,225.98864050135404
3670,1345.53662109375,244.9495791409315
3680,1358.782470703125,235.7017142556397
3690,1356.90478515625,235.47716029875932
3700,1346.98095703125,238.1136947611804
3710,1362.36865234375,225.30771175578056
3720,1387.6551513671875,203.77827955958296
3730,1357.4130859375,231.63050188957052
3740,1388.1383056640625,206.8894738062488
3750,1411.57373046875,189.0052942207309
3760,1340.307373046875,251.83808682754034
3770,1374.11181640625,225.16849255072347
3780,1377.16162109375,218.72721191184223
3790,1342.023681640625,243.72325040658504
3800,1319.6962890625,269.6754851979233
3810,1386.100341796875,218.09115846621765
3820,1363.7781982421875,224.93287344709034
3830,1360.74560546875,224.10899187755084
3840,1375.580078125,209.510920830823
3850,1351.716064453125,230.7385631459906
3860,1356.153564453125,228.59320496245317
3870,1377.432861328125,214.14646600625292
3880,1384.306396484375,207.06414852649442
3890,1356.07470703125,229.09634195373886
3900,1368.21142578125,212.030005469703
3910,1343.9443359375,232.78772063170948
3920,1376.0782470703125,209.13757680201041
3930,1342.44482421875,236.18793526642975
3940,1370.9957275390625,219.06236997213472
3950,1364.7296142578125,221.79794481759185
3960,1375.1685791015625,216.06308676730973
3970,1345.3411865234375,240.90660498953304
3980,1366.808349609375,225.7388685563856
3990,1376.6669921875,208.39110102880852
4000,1341.478759765625,239.80423158698466
4010,1365.413818359375,218.05347652220007
4020,1364.4552001953125,218.56705180212703
4030,1366.7095947265625,218.5924382147989
4040,1366.92626953125,223.89669066173911
4050,1392.8115234375,199.7834512418903
4060,1358.9732666015625,225.80383468247337
4070,1362.317138671875,225.41703780361746
4080,1362.206298828125,225.43909637887623
4090,1384.3681640625,198.80209351878113
4100,1352.286376953125,232.31294779976895
4110,1403.5982666015625,189.47289124612092
4120,1355.8624267578125,225.91612224997084
4130,1360.736328125,222.25765490963292
4140,1366.9202880859375,216.71219229442383
4150,1363.71728515625,218.3276842838413
4160,1340.5577392578125,240.7233284349457
4170,1374.4515380859375,207.32394763196277
4180,1359.284912109375,223.9147766552775
4190,1366.8851318359375,212.18455486244733
4200,1364.7545166015625,214.29019744679758
4210,1361.07958984375,216.41264139733036
4220,1371.955078125,206.13800105824026
4230,1353.612548828125,218.04741746253723
4240,1364.52294921875,211.198193580694
4250,1353.9698486328125,220.57059759531072
4260,1362.7431640625,207.7012617622776
4270,1350.52978515625,219.90662881841985
4280,1355.888671875,221.27018793598955
4290,1345.405517578125,225.82374546430188
4300,1355.4388427734375,215.06593636564912
4310,1366.5130615234375,208.92874330915782
4320,1362.54150390625,211.42633743256943
4330,1361.762939453125,212.40799052293582
4340,1361.66552734375,214.92680899400264
4350,1374.724609375,204.62209558600773
4360,1350.632080078125,227.14464406185525
4370,1367.9337158203125,212.86467495890625
4380,1351.0389404296875,231.57287092394958
4390,1367.0006103515625,218.29409313386532
4400,1340.5418701171875,243.04400477116906
4410,1370.42236328125,218.22909406680955
4420,1384.7645263671875,204.5912323920322
4430,1384.041748046875,200.05745045363142
4440,1384.7781982421875,204.54144738735047
4450,1390.10595703125,202.39550688733848
4460,1383.51123046875,212.70318130471546
4470,1401.9971923828125,196.14695688381133
4480,1379.298583984375,223.52354224306555
4490,1405.58154296875,196.19415750744565
4500,1363.5865478515625,229.01023863183437
4510,1351.7470703125,239.41285908725845
4520,1362.505126953125,231.4621090456843
4530,1343.02197265625,250.1605387060103
4540,1357.14013671875,242.6063904798275
4550,1367.07421875,233.14378120714642
4560,1409.6512451171875,195.89766159810375
4570,1363.058349609375,241.76423218964933
4580,1404.93212890625,213.68915315294348
4590,1376.675537109375,238.0281364727478
4600,1397.7100830078125,222.30858293743492
4610,1363.6197509765625,255.56834896954766
4620,1386.2137451171875,236.54230670171057
4630,1381.291259765625,243.91278202690683
4640,1377.324951171875,239.55934769647132
4650,1383.9376220703125,235.7922820245921
4660,1393.942626953125,222.2456911962331
4670,1395.2960205078125,217.9651063501732
4680,1337.05322265625,265.1984480914793
4690,1384.72216796875,230.5658140247696
4700,1377.4940185546875,233.3544188714032
4710,1367.09765625,251.66701037599142
4720,1393.7615966796875,225.00441478268144
4730,1369.876708984375,244.60811158234293
4740,1378.9775390625,236.9014804988801
4750,1402.4278564453125,216.26063875881505
4760,1376.094970703125,234.250478394111
4770,1377.44580078125,235.36446359367346
4780,1381.375732421875,233.3069872098319
4790,1392.510498046875,224.60773529605325
4800,1353.3485107421875,252.69335011571337
4810,1390.701904296875,223.56168285591446
4820,1366.192138671875,246.5523263547674
4830,1413.29443359375,213.16823873299953
4840,1392.97265625,223.11631138509645
4850,1352.1602783203125,257.294340092795
4860,1359.281494140625,253.01020106345823
4870,1372.63916015625,245.88728335134726
4880,1360.4951171875,255.3419811973101
4890,1395.220947265625,232.62431685875774
4900,1399.846435546875,226.4878081946706
4910,1381.5377197265625,242.83806085103842
4920,1388.3291015625,237.65274189123446
4930,1378.087646484375,240.8293135772609
4940,1382.088623046875,241.444322244266
4950,1372.771484375,249.80023055967763
4960,1394.3638916015625,230.98356118798824
4970,1395.043701171875,231.32886266516383
4980,1373.782958984375,252.22117572392705
4990,1377.340087890625,245.75601392051738
5000,1378.527587890625,247.94400031317264
5010,1385.3807373046875,247.93551444662674
5020,1386.70947265625,248.00264655259585
5030,1378.281494140625,253.7321899742439
5040,1393.60595703125,236.53162006922278
5050,1363.7373046875,267.53743058270015
5060,1413.7410888671875,232.5944378543769
5070,1389.62841796875,252.86364142285228
5080,1381.49072265625,257.7109341447803
5090,1410.35205078125,242.4347833386116
5100,1411.8670654296875,241.28960855428215
5110,1393.925048828125,261.0650080199219
5120,1410.13720703125,251.1512194604819
5130,1428.3072509765625,236.45780576250058
5140,1384.3529052734375,268.48968186156105
5150,1426.70556640625,227.59430900996767
5160,1390.17724609375,257.6743324137303
5170,1411.45751953125,237.44110226164383
5180,1380.96826171875,259.8435983643426
5190,1414.67919921875,239.58484360744737
5200,1398.5220947265625,247.65656046618045
5210,1408.3681640625,243.85312874542294
5220,1393.310791015625,254.20400942997796
5230,1407.140625,243.96780610710837
5240,1410.331298828125,236.75542344917406
5250,1396.0032958984375,250.56655399340994
5260,1381.033447265625,260.14081020631886
5270,1414.312744140625,233.6753039660504
5280,1397.0062255859375,249.85156946748245
5290,1397.667724609375,252.8257124324647
5300,1423.3631591796875,232.5075905401587
5310,1380.9454345703125,263.52454584156516
5320,1391.9228515625,264.2354760085824
5330,1421.54248046875,236.66567936699545
5340,1375.9068603515625,275.7715933103572
5350,1385.0433349609375,267.2707307232526
5360,1383.2789306640625,260.13253796037145
5370,1392.936279296875,248.28593333912048
5380,1411.4940185546875,232.37360590562434
5390,1372.156005859375,265.44785964601584
5400,1405.77880859375,243.36068064981916
5410,1398.698974609375,254.30004287778678
5420,1400.333740234375,256.98730433382786
5430,1376.6279296875,275.9851590274708
5440,1406.411865234375,260.4978147976122
5450,1428.63720703125,233.2792643220219
5460,1397.273681640625,265.99872268913344
5470,1421.95849609375,248.46408948205902
5480,1395.148681640625,267.8545021636784
5490,1391.377197265625,276.3120424843057
5500,1390.4053955078125,271.24383864344514
5510,1410.676513671875,256.55746426028725
5520,1339.8157958984375,313.64821823029223
5530,1412.873779296875,261.8467139553915
5540,1387.398681640625,272.2345475752481
5550,1397.6339111328125,270.72224710567747
5560,1373.431640625,283.5706414253742
5570,1387.8175048828125,285.6417787245502
5580,1385.9935302734375,284.1945502980875
5590,1421.9483642578125,257.9810981980197
5600,1388.79931640625,278.2893228649406
5610,1420.0986328125,251.01913774713657
5620,1417.4639892578125,245.794298492584
5630,1423.3350830078125,238.28681510847335
5640,1403.9688720703125,255.05299191757703
5650,1440.4659423828125,231.5461727905435
5660,1403.89892578125,254.60698106154305
5670,1402.4814453125,260.2445926059463
5680,1402.23291015625,256.8676213307685
5690,1396.160400390625,267.9272055590458
5700,1402.040771484375,267.04049322036536
5710,1426.758056640625,252.06909949951455
5720,1408.77880859375,264.5754495183188
5730,1392.986328125,274.83162432749276
5740,1436.332763671875,240.96055512012475
5750,1414.5380859375,256.8810325954455
5760,1406.5145263671875,269.7004036198463
5770,1422.307861328125,256.4385189581807
5780,1428.048583984375,252.50080665729
5790,1410.067626953125,269.1535830498831
5800,1389.565185546875,294.50203219733334
5810,1447.11962890625,248.0675802044338
5820,1428.592529296875,261.55565295106595
5830,1440.500732421875,250.25304943356946
5840,1423.90380859375,263.87477039883834
5850,1448.75732421875,242.8218809146462
5860,1398.750244140625,285.898874015793
5870,1448.340576171875,250.55929982410186
5880,1451.5250244140625,244.67913995111147
5890,1420.7232666015625,269.4593650420661
5900,1435.248779296875,259.2677533789599
5910,1468.1453857421875,231.23288765046914
5920,1440.090576171875,255.49444095204106
5930,1409.1402587890625,280.99054346533353
5940,1450.245849609375,257.1024549558992
5950,1446.2542724609375,257.903831163993
5960,1429.2960205078125,274.1674123811041
5970,1437.1005859375,269.5600850060925
5980,1416.08203125,281.8363385829074
5990,1434.6298828125,271.58415642939093
6000,1427.46923828125,280.1738195298949
6010,1428.633544921875,278.2482877593823
6020,1432.47265625,272.2577774824173
6030,1440.1640625,263.6532131630582
6040,1415.128662109375,280.70496688248795
6050,1413.81494140625,283.52005208249795
6060,1445.17431640625,263.38567263218494
6070,1421.786865234375,281.91801386955933
6080,1430.32421875,275.79052476112713
6090,1462.671630859375,242.85362325084776
6100,1416.568359375,284.9320600396514
6110,1426.8870849609375,280.3332762642225
6120,1441.958984375,267.372188136204
6130,1427.153564453125,276.8099087946954
6140,1390.71142578125,311.8953817730635
6150,1445.32373046875,273.0705253221367
6160,1445.018798828125,273.3337077383613
6170,1458.9571533203125,265.08090140680616
6180,1432.1414794921875,283.4763650034342
6190,1453.9632568359375,272.4110312989866
6200,1415.2635498046875,305.50595039324327
6210,1426.299560546875,295.1675216975751
6220,1432.4169921875,297.4721148138556
6230,1466.986083984375,271.01953601585177
6240,1434.752685546875,289.6537049385887
6250,1458.433349609375,261.8232120324305
6260,1432.5830078125,286.07200624728614
6270,1421.3646240234375,298.8179311581464
6280,1428.60400390625,291.4241163465789
6290,1470.3455810546875,255.30099817749897
6300,1431.5595703125,289.00264814684033
6310,1475.367919921875,248.27024087740466
6320,1397.575439453125,309.1233439868704
6330,1441.913330078125,272.74858114129745
6340,1411.77685546875,292.36712991171345
6350,1433.870361328125,277.26247143409233
6360,1460.8604736328125,248.86647062180305
6370,1462.738037109375,254.22784153425982
6380,1436.2740478515625,275.0622917649297
6390,1453.549072265625,263.42216001106186
6400,1426.7901611328125,282.169615832006
6410,1425.443115234375,280.9784946731017
6420,1404.242431640625,306.3798206082674
6430,1453.1678466796875,262.46749917055405
6440,1409.393310546875,301.05272002650463
6450,1435.892333984375,284.7826491617755
6460,1442.628662109375,279.9936403472914
6470,1402.40234375,307.78643667626187
6480,1432.019287109375,287.84221529405903
6490,1462.5615234375,264.32195254322244
6500,1425.434326171875,301.5163445024557
6510,1465.2183837890625,268.9604884782059
6520,1435.9395751953125,283.07731562153594
6530,1475.73388671875,253.26688376339828
6540,1449.737548828125,276.52296746182003
6550,1457.0299072265625,275.05228835805076
6560,1452.302490234375,277.4803631649792
6570,1439.81005859375,280.7882909980704
6580,1412.0540771484375,303.63566337661445
6590,1415.10400390625,297.579232594034
6600,1406.271240234375,301.0511538696962
6610,1443.043212890625,263.66360372198847
6620,1416.9552001953125,287.93861931609
6630,1440.919677734375,270.98603863888934
6640,1428.78759765625,278.5165231775955
6650,1427.58203125,280.3837547024171
6660,1433.01806640625,271.75471347340664
6670,1424.2049560546875,283.62218708621424
6680,1422.603271484375,284.1817253558826
6690,1429.8648681640625,285.2798908243532
6700,1408.228271484375,303.3605457136866
6710,1440.12353515625,275.350398119686
6720,1421.5865478515625,292.3062549094814
6730,1440.3701171875,275.44641951372034
6740,1443.2969970703125,270.56290550138664
6750,1452.350830078125,269.5882343467347
6760,1439.6298828125,282.6021833380449
6770,1438.72265625,283.191040712093
6780,1427.77099609375,287.0216164396205
6790,1430.4720458984375,283.17290788999867
6800,1412.7225341796875,298.67645643060564
6810,1422.624755859375,292.1136923031675
6820,1451.5845947265625,264.7911156631919
6830,1439.7642822265625,277.48261076297734
6840,1433.889404296875,287.72509364650637
6850,1461.7760009765625,264.4293157673718
6860,1437.2613525390625,284.76995065663266
6870,1454.28955078125,277.8930123096866
6880,1435.2010498046875,286.9233186495216
6890,1462.38525390625,260.7624153743154
6900,1434.1180419921875,282.57324584110484
6910,1419.8446044921875,295.2944607741527
6920,1425.789794921875,285.54017759974175
6930,1418.1002197265625,286.8882223147981
6940,1410.787353515625,301.18808479721105
6950,1442.74658203125,276.51963339527515
6960,1428.59423828125,294.70494273876335
6970,1458.045654296875,269.58554130825365
6980,1456.9765625,271.5152266619582
6990,1484.2110595703125,248.77359016011442
7000,1450.796630859375,280.54439259773966
7010,1459.950927734375,274.8219933990461
7020,1437.5982666015625,286.95027929011474
7030,1460.9007568359375,273.56033476553813
7040,1436.1524658203125,290.80969262444944
7050,1463.078369140625,267.3927183930515
7060,1433.3856201171875,288.54006635427146
7070,1475.2349853515625,256.90254993942966
7080,1423.0311279296875,297.4647700265488
7090,1449.8372802734375,281.6058014158444
7100,1457.032958984375,280.5932222824566
7110,1479.5924072265625,258.355706968494
7120,1442.3890380859375,291.0426362837095
7130,1485.3719482421875,252.22751639510716
7140,1416.4981689453125,309.1497621018239
7150,1455.4927978515625,277.79260657766577
7160,1441.1611328125,294.0692716348816
7170,1437.8299560546875,295.0826781133357
7180,1460.9774169921875,277.9137282239083
7190,1486.314208984375,256.4557597589612
7200,1463.121337890625,280.43222319550273
7210,1462.3067626953125,284.1249036577778
7220,1466.7171630859375,280.12794832494757
7230,1421.69384765625,313.9976627770552
7240,1429.544189453125,310.99313305877865
7250,1427.294189453125,301.902884848117
7260,1433.2432861328125,298.3919168542937
7270,1421.11083984375,301.5528574886025
7280,1418.8038330078125,297.43698312989835
7290,1401.1309814453125,309.74111903167096
7300,1453.9400634765625,268.86500759981163
