#"Step","Potential Energy (kJ/mole)","Temperature (K)"
3460,942.0447387695312,254.17559609898294
3470,975.407958984375,232.60221793462765
3480,1016.5948486328125,197.5951308811568
3490,1005.210205078125,208.4510403717252
3500,1019.33642578125,200.70394809839846
3510,1011.5422973632812,205.07598489761665
3520,998.2194213867188,207.28443444725448
3530,987.000244140625,214.17269982764734
3540,976.0941162109375,221.36024784674595
3550,972.658447265625,225.94668394150273
3560,991.2197875976562,205.44550454669556
3570,966.3031005859375,222.26766782059622
3580,974.0113525390625,215.61311001447856
3590,969.1751708984375,218.11424099746938
3600,961.7239990234375,230.68371738462184
3610,986.498046875,212.69542315951398
3620,1006.8928833007812,193.8657532567359
3630,969.8721313476562,227.76292387461984
3640,987.7724609375,217.4307405436996
3650,980.496826171875,228.7622740459111
3660,993.4614868164062,216.3620049152151
3670,976.4214477539062,225.62781814960505
3680,971.8474731445312,228.09146872071037
3690,991.6585693359375,213.01328718754445
3700,994.906494140625,209.39329724323682
3710,966.191162109375,233.9663231127427
3720,974.74267578125,230.59061007677113
3730,977.7997436523438,228.2289713903045
3740,967.9879150390625,239.11836514827985
3750,957.4898071289062,246.71233660844234
3760,981.358154296875,223.43356664133498
3770,979.1029663085938,224.227361886528
3780,999.5765380859375,210.7889221187822
3790,1000.029541015625,217.48206205371898
3800,994.773193359375,227.72591319889173
3810,1033.1502685546875,198.01766988273826
3820,1019.64697265625,206.4534573291794
3830,996.9764404296875,224.81600460835065
3840,1005.2347412109375,222.09066394034454
3850,991.767333984375,236.63054060800178
3860,984.5242309570312,244.29658950782274
3870,990.2186279296875,240.31596711874127
3880,984.7662353515625,240.60382599310907
3890,993.310302734375,234.25563197653508
3900,998.0474853515625,232.3930429515355
3910,996.986328125,233.3068603478508
3920,993.0314331054688,240.22412088407407
3930,1005.1897583007812,228.32020284196722
3940,1038.156982421875,204.77959408551467
3950,1025.980224609375,214.61288904924297
3960,1018.3317260742188,223.30902975034928
3970,1027.353759765625,218.23773412347558
3980,1006.4404296875,234.21494135982184
3990,1013.0180053710938,231.40334172847375
4000,1010.4503784179688,232.4506344942657
4010,1021.761962890625,222.8201420607624
4020,1028.4378662109375,217.02583791064177
4030,1010.2081298828125,228.20316450636605
4040,1012.3566284179688,225.56340172129418
4050,984.9012451171875,240.77398249443021
4060,994.9525146484375,238.52242560682888
4070,1000.6019287109375,233.4389072349803
4080,1003.6976928710938,232.60313825071546
4090,1032.505126953125,213.00266340561421
4100,992.7151489257812,241.14643636573425
4110,1012.24853515625,229.57063671964485
4120,1032.809326171875,209.60786895573682
4130,990.1063232421875,244.57904272490444
4140,1011.134765625,230.0995896098679
4150,1046.33984375,198.68915199647694
4160,1003.1557006835938,230.48101229246888
4170,1011.8036499023438,223.78955079017555
4180,995.3345947265625,234.25598863515899
4190,1019.6896362304688,217.8447100446601
4200,1006.1893920898438,228.11977244326746
4210,980.646240234375,250.06697291701352
4220,990.135498046875,242.16106644025552
4230,989.6597290039062,242.5706855897049
4240,984.3947143554688,249.60229758795495
4250,984.70458984375,248.3204294944802
4260,973.6055297851562,256.1722656610128
4270,1024.3182373046875,216.41665344592013
4280,997.8486328125,237.02024491805125
4290,1026.6544189453125,220.66094856677793
4300,1046.858154296875,202.90007590209999
4310,1014.5228881835938,229.8050023968239
4320,1020.9173583984375,231.0325790606311
4330,1027.970947265625,222.47157502516288
4340,998.2278442382812,247.47214279231605
4350,989.0558471679688,250.01533464449565
4360,969.1735229492188,272.2975231857626
4370,1015.749755859375,235.61927710086934
4380,978.8856201171875,253.41493288036864
4390,985.9802856445312,247.5197453116579
4400,1018.21240234375,222.22005711237594
4410,1013.5300903320312,227.9868077761791
4420,1011.9740600585938,231.21748415322446
4430,1008.0945434570312,237.72606264666842
4440,1038.8834228515625,217.20704527940734
4450,1027.0081787109375,222.09274239378004
4460,1010.3883666992188,229.49599915086233
4470,1000.572021484375,244.165292244035
4480,1028.3974609375,220.71394344845461
4490,993.555908203125,241.7925328085013
4500,1010.6424560546875,231.20903859181342
4510,989.255615234375,249.8358130138337
4520,1025.9078369140625,225.41789774539583
4530,993.7109375,246.3526628288431
4540,1024.06201171875,229.37051844232775
4550,1021.4591064453125,234.36500345360264
4560,1005.3237915039062,246.25483781121142
4570,1006.6112060546875,251.87422568571432
4580,1000.9701538085938,252.6164431760607
4590,1001.361572265625,250.7194250551761
4600,997.0388793945312,251.28850053017837
4610,1002.3662109375,253.18887456952837
4620,1044.0784912109375,217.63198843536819
4630,1020.3743896484375,239.11478786521312
4640,1011.316162109375,255.3579379853571
4650,1043.744140625,234.90380628520117
4660,1011.5869140625,250.34721924827474
4670,1018.2506103515625,249.5628688147744
4680,991.5499267578125,266.887351108415
4690,1031.595458984375,239.52442580455963
4700,1009.8485717773438,249.69637030708307
4710,1017.22607421875,247.92589075354442
4720,997.5371704101562,254.42796445257537
4730,1007.0177001953125,249.77345264775812
4740,1035.6632080078125,230.62831654791427
4750,1024.57568359375,245.40618885966813
4760,1003.4432983398438,263.9996443247984
4770,1053.94970703125,226.80089016293505
4780,1000.6983032226562,274.34453562273563
4790,1009.0670776367188,269.2635085015684
4800,1019.0289306640625,258.4840645369496
4810,1021.9281005859375,258.22644507142536
4820,1002.3896484375,275.5639578431403
4830,1024.809326171875,254.22861561422044
4840,1021.0908203125,263.4940028944915
4850,1012.190673828125,270.0947741522095
4860,1021.4642944335938,274.54805889543013
4870,1056.9139404296875,243.01036538754397
4880,1017.763671875,273.9071123793924
4890,1023.3538208007812,264.09484519295904
4900,1018.7032470703125,276.50087573501236
4910,1039.3822021484375,257.17098355846394
4920,1043.65087890625,250.51746726721592
4930,1035.413330078125,253.6692219352482
4940,1029.9136962890625,265.59257036259623
4950,1032.8304443359375,259.2747264709816
4960,1029.9935302734375,261.40283888820954
4970,1018.6550903320312,271.7865657587797
4980,1044.6796875,256.27975465414215
4990,1060.679931640625,246.1345125342148
5000,1045.265869140625,255.59632441169177
5010,1025.0269775390625,275.88878110606606
5020,1055.3194580078125,251.11707686156726
5030,1005.960205078125,282.51986945425557
5040,1047.8233642578125,257.1239156494565
5050,1052.48828125,251.88100393047569
5060,1047.4869384765625,257.435343609349
5070,1049.773681640625,253.47111951970558
5080,1061.42431640625,247.10851825649166
5090,1048.4920654296875,257.99421483731595
5100,1051.937255859375,259.27352095874625
5110,1060.34912109375,255.50794997403702
5120,1065.7982177734375,258.7251308498236
5130,1064.1956787109375,264.8311943459362
5140,1050.77392578125,282.21365575563755
5150,1053.6160888671875,284.20643764130807
5160,1026.9248046875,303.9195434921369
5170,1042.2733154296875,291.22609172702477
5180,1040.7506103515625,289.22786139112003
5190,1059.2498779296875,271.25165988224984
5200,1056.1510009765625,269.13451396813883
5210,1075.89501953125,260.8844565775684
5220,1091.5377197265625,251.21978540284806
5230,1106.703125,239.18839167968045
5240,1071.1773681640625,275.8731098922377
5250,1094.483154296875,262.28296358043355
5260,1056.9869384765625,290.5145587333244
5270,1046.065673828125,291.8390688048367
5280,1002.9689331054688,320.8235887898153
5290,1048.9498291015625,280.1816678661214
5300,1060.8179931640625,262.6850975004467
5310,1049.98291015625,271.9945632334308
5320,1054.0142822265625,270.8520426601536
5330,1058.90478515625,266.62894296316415
5340,1040.085205078125,281.40855688816794
5350,1022.9423828125,297.91622627032393
5360,1040.5831298828125,278.50325929758327
5370,1049.358154296875,274.9715040445927
5380,1028.738525390625,287.79993875070807
5390,1036.9949951171875,280.856083780806
5400,1053.96435546875,263.60930960637256
5410,1039.786376953125,281.82069636924325
5420,1062.8223876953125,272.52148852382953
5430,1093.2734375,254.58846976894228
5440,1104.2764892578125,245.1012979269779
5450,1063.1180419921875,277.84768480151854
5460,1051.98681640625,289.25677023403057
5470,1053.9185791015625,287.95956481654974
5480,1017.1106567382812,313.8230144159801
5490,1028.5316162109375,294.98488147504503
5500,1021.5769653320312,299.4133314748
5510,1068.0284423828125,256.2082408860373
5520,1020.5006103515625,291.3570845031779
5530,1037.4599609375,274.58999229032713
5540,1042.500244140625,273.9214448215018
5550,1045.24169921875,270.64802808575234
5560,1036.24609375,282.51092061920053
5570,1080.8369140625,248.43358659478494
5580,1052.3551025390625,273.91256955391003
5590,1077.4686279296875,255.1088840852272
5600,1060.1129150390625,265.15566672415815
5610,1053.58056640625,270.10913636847204
5620,1060.11376953125,262.9854946494475
5630,1052.099609375,268.25843210348137
5640,1066.7540283203125,256.57872800629383
5650,1054.379150390625,263.36292821757826
5660,1054.215087890625,260.9223888712638
5670,1021.1156005859375,280.2613772742247
5680,1048.4976806640625,263.6673262712306
5690,1045.920166015625,256.77453658201904
5700,1063.558349609375,242.07196113252317
5710,1049.6004638671875,249.75414669908992
5720,1046.9664306640625,262.6037748029885
5730,1052.0982666015625,254.14500138904893
5740,1049.069580078125,259.40334377355515
5750,1031.243408203125,275.9752254594613
5760,1047.873046875,264.52926586822144
5770,1070.6136474609375,240.8227490095775
5780,1025.7744140625,275.23633006266573
5790,1047.748779296875,263.7052651475894
5800,1074.5697021484375,246.26964876448406
5810,1049.05908203125,265.9165383442327
5820,1049.1239013671875,267.00336715582154
5830,1056.439697265625,261.58872893154444
5840,1047.1097412109375,256.693640113427
5850,1013.465576171875,278.37518740361736
5860,1024.9671630859375,266.60487150150317
5870,1021.23583984375,263.8988859021386
5880,1026.5843505859375,257.6796376506447
5890,1069.7825927734375,227.6484928035072
5900,1049.9578857421875,243.3422108532184
5910,1095.730224609375,212.28912512016103
5920,1098.353271484375,213.23302061272835
5930,1051.9366455078125,249.12061989864327
5940,1092.5069580078125,228.2680787246467
5950,1092.755126953125,224.79885879117427
5960,1035.0184326171875,275.4148651490518
5970,1055.0753173828125,256.90345181633404
5980,1026.9833984375,269.7909555596266
5990,998.095947265625,285.6383103306471
6000,1002.734619140625,276.78321219435577
6010,1012.82275390625,265.7765762016523
6020,1018.3755493164062,260.81576701441736
6030,1019.0045776367188,258.127355810449
6040,1037.2344970703125,242.62311615734203
6050,1017.5155029296875,260.0624352660849
6060,1040.847412109375,243.81120508578985
6070,1010.9901123046875,268.1981107343116
6080,1015.4521484375,261.20781188964116
6090,998.9537353515625,270.4986716229875
6100,1029.413330078125,246.9738462674338
6110,1015.8052368164062,256.1100833593646
6120,1040.0946044921875,235.79477759772942
6130,1014.0460815429688,254.14601237456253
6140,1053.8582763671875,224.52627798416103
6150,1003.9276733398438,263.4738878981637
6160,1015.3643798828125,253.25080013603102
6170,1015.769287109375,251.94151149588834
6180,1023.0753173828125,249.87371060271872
6190,1048.049072265625,230.17045392608634
6200,1030.7685546875,243.0123899285151
6210,1022.8431396484375,256.0904113796673
6220,1061.9288330078125,229.31610859234848
6230,1038.668701171875,248.74107257064037
6240,1024.93115234375,265.126076409325
6250,1085.86328125,223.48669387794266
6260,1055.4168701171875,245.2754460387427
6270,1022.9844970703125,271.40605705194434
6280,1054.22607421875,247.94683858078503
6290,1042.431884765625,252.7485528633774
6300,1032.2196044921875,259.9718793320778
6310,1044.591552734375,256.21540838079227
6320,1047.154541015625,253.2640361983491
6330,1034.781005859375,267.2647693421243
6340,1037.8331298828125,260.1305474203176
6350,1013.2386474609375,281.0641761574002
6360,1041.411376953125,262.7856048463463
6370,1036.395263671875,265.0795559941867
6380,1026.8553466796875,273.17852996334045
6390,1062.8121337890625,250.1522942161774
6400,1030.77197265625,276.82819897572074
6410,1041.85986328125,270.31849731955543
6420,1043.443115234375,270.24610827419394
6430,1050.9503173828125,261.6771794291136
6440,1052.860595703125,260.10326950976537
6450,1054.58251953125,253.27169641222503
6460,1028.032470703125,276.30817917401026
6470,1049.910400390625,254.26059446933274
6480,1008.8920288085938,285.4578560019524
6490,1039.658935546875,262.1268829326081
6500,1028.5245361328125,271.7805365857521
6510,1042.5965576171875,259.7078271756939
6520,1064.359375,241.64591402219946
6530,1041.654541015625,256.2875942286891
6540,1043.6246337890625,257.8424741175118
6550,1035.451904296875,267.26866168002937
6560,1058.6275634765625,250.04866165500388
6570,1033.356689453125,273.87955303884405
6580,1060.85791015625,255.50939648614712
6590,1041.878173828125,267.15743862598106
6600,1050.48876953125,259.60349946159135
6610,1059.436279296875,250.43824596107
6620,1035.899169921875,270.1899263323313
6630,1070.5672607421875,244.46287223006644
6640,1058.3031005859375,251.16793767989893
6650,1067.9393310546875,244.3695643792326
6660,1069.517333984375,242.12203886575801
6670,1063.57080078125,249.75850525638697
6680,1054.16748046875,257.54563730319205
6690,1067.0867919921875,250.37681895805648
6700,1044.3497314453125,271.43004244020864
6710,1050.155029296875,268.12528928742796
6720,1066.7061767578125,255.24240118881818
6730,1052.8455810546875,263.7017093539882
6740,1053.6138916015625,256.36547746618726
6750,1046.0904541015625,262.2967113870662
6760,1068.2174072265625,244.3339220380326
6770,1053.95361328125,254.2585166921983
6780,1042.8485107421875,263.57150372461274
6790,1043.3165283203125,269.51304490726466
6800,1065.37060546875,248.51454061236842
6810,1020.5250244140625,282.1309205921906
6820,1034.4306640625,269.1352594702712
6830,1032.40673828125,271.188565604151
6840,1039.860107421875,262.3563532188161
6850,1063.65771484375,241.21862474975995
6860,1077.8206787109375,228.0090977284646
6870,1066.8963623046875,233.93148136262138
6880,1058.1201171875,240.53087699021387
6890,1052.184326171875,246.89957337144244
6900,1050.12646484375,252.9968782280772
6910,1031.4073486328125,263.7757026474051
6920,1041.5909423828125,252.80061571205076
6930,1047.403076171875,250.54496350324163
6940,1048.4888916015625,249.56273016178997
6950,1065.962890625,238.02957046201706
6960,1048.630615234375,257.1648947131414
6970,1063.080078125,247.33334370999128
6980,1052.4825439453125,251.85225254101397
6990,1034.24853515625,261.4823234783494
7000,1019.6651611328125,269.5621277960373
7010,1023.91552734375,264.26856250659876
7020,1040.7452392578125,246.19517723324213
7030,1030.49169921875,253.93154509421439
7040,1061.3751220703125,234.5822303887885
7050,1070.711669921875,229.2274586747377
7060,1036.177490234375,263.38235960952176
7070,1079.981201171875,235.1270810142366
7080,1027.28466796875,275.0756006299978
7090,1041.3079833984375,265.720929228
7100,1035.049560546875,267.80225384038476
7110,1038.0732421875,269.89159360070164
7120,1016.0516357421875,282.6186709745017
7130,1028.8616943359375,274.18557252071156
7140,1047.0853271484375,251.5270483684363
7150,1045.1282958984375,252.7534090429779
7160,1041.5113525390625,256.1623206035322
7170,1085.075439453125,229.76139575144018
7180,1051.2786865234375,255.59666117579349
7190,1051.2261962890625,262.40449730875713
7200,1048.7379150390625,270.76563567802646
7210,1058.780029296875,265.1373074926795
7220,1032.7445068359375,285.40523836381243
7230,1066.7086181640625,264.9705523854327
7240,1080.34521484375,248.82144050574462
7250,1059.240234375,263.79962320939705
7260,1050.3408203125,272.30512083474775
7270,1075.301025390625,253.4476166299628
7280,1042.076904296875,290.51679821121905
7290,1105.7437744140625,243.23661319793496
7300,1033.4403076171875,300.80806319338006
7310,1092.6019287109375,255.7763962301554
7320,1079.3973388671875,270.48990537794094
7330,1070.6278076171875,272.4909729516841
7340,1059.7261962890625,288.9881535010893
7350,1122.8773193359375,242.03469823032304
7360,1077.8094482421875,286.7143110863951
7370,1098.9893798828125,272.93802795323427
7380,1060.01416015625,305.34139507957946
7390,1057.70556640625,305.1086282344117
7400,1046.8980712890625,310.7778680900452
