#"Step","Potential Energy (kJ/mole)","Temperature (K)"
1410,11145.77734375,159.0093467445954
1420,11128.23828125,170.32002041369847
1430,11135.3125,166.16648567778583
1440,11123.841796875,174.1133849062083
1450,11124.6943359375,174.66618818311588
1460,11132.5068359375,172.1927798278754
1470,11152.884765625,155.57843761153595
1480,11138.2685546875,168.67748004473373
1490,11140.70703125,172.36831329001703
1500,11162.15625,161.92384706547753
1510,11162.6640625,162.21188757658453
1520,11150.50390625,176.03728835489878
1530,11178.359375,159.16749722195547
1540,11184.822265625,156.39688152991053
1550,11164.3779296875,169.5977901961215
1560,11183.3828125,153.47077456619132
1570,11114.5,202.70846410379494
1580,11151.66796875,183.4566907486947
1590,11126.125,198.69474897010858
1600,11147.3017578125,189.94182639541464
1610,11158.0322265625,186.51224537897758
1620,11192.5234375,164.51149898273516
1630,11140.5673828125,203.84819538362808
1640,11190.92578125,175.63798663299173
1650,11181.283203125,177.32789826529287
1660,11166.5849609375,185.57427442367933
1670,11165.427734375,188.4956802274108
1680,11193.0986328125,168.79899762734914
1690,11170.6982421875,188.66098160986374
1700,11209.455078125,165.19968705714643
1710,11168.669921875,196.3241302828345
1720,11157.0673828125,207.324454941001
1730,11171.8408203125,199.7248611428612
1740,11194.529296875,183.8727383411073
1750,11151.46875,209.75219989824222
1760,11174.89453125,194.7746248633841
1770,11189.8798828125,181.89632894835435
1780,11169.5703125,196.96473226053254
