#"Step","Potential Energy (kJ/mole)","Temperature (K)"
10,702.11669921875,2.3554947223012785
20,704.4486083984375,3.3899102872867277
30,706.213623046875,5.241296585648765
40,707.6773071289062,6.6209995203800425
50,710.0961303710938,6.936670033977405
60,710.30126953125,10.074645358085975
70,712.6795654296875,10.99651507669935
80,714.1484985351562,12.113500054512802
90,717.3779907226562,14.102560513765388
100,718.2775268554688,18.59620438034272
