#"Step","Potential Energy (kJ/mole)","Temperature (K)"
10,474.91375732421875,2.558965223966954
20,476.26031494140625,3.6240969311174593
30,477.005615234375,6.143196838807651
40,478.26654052734375,7.878915681851756
50,478.86181640625,10.156963397091065
60,480.34619140625,11.707548394916966
70,482.7784118652344,11.731073452846447
80,483.38250732421875,15.09686197739024
90,484.7664794921875,16.472742606347847
100,485.9549560546875,16.271770467803186
110,487.31256103515625,16.69891684765071
120,487.1917724609375,17.584365382597277
130,487.95703125,19.61599796575079
140,490.2604064941406,19.909387048603378
150,489.44482421875,23.82711493820803
160,491.564697265625,24.173107376068113
170,491.82373046875,26.346735760429272
180,492.15228271484375,28.018635912673695
190,492.9600830078125,28.13602517903117
200,493.9391784667969,27.4502580985388
210,495.17181396484375,28.537937993896286
220,495.3713073730469,29.70243494393836
230,496.6536560058594,31.65159067578085
240,500.551025390625,31.378371275467032
250,499.1270446777344,35.76246235946877
260,497.7951965332031,38.407575196291745
270,500.3636474609375,38.24741529022625
280,500.683349609375,41.06976121226738
290,501.4315185546875,45.671645023085006
300,502.9190673828125,47.13934244316238
310,503.5802307128906,46.75274142935894
320,503.5479736328125,50.3494324988583
330,506.072509765625,49.43414439892205
340,507.6947937011719,50.952520786617804
350,508.991455078125,49.234234368193164
360,507.440185546875,53.337755131195024
370,511.540283203125,49.98892751690009
380,509.7853088378906,54.4822861672465
390,511.6529235839844,57.58658119330304
400,514.1279296875,54.068587157794646
410,514.3770141601562,54.802801266301636
420,514.8306884765625,55.10868672317686
430,522.0267944335938,48.97377561217964
440,513.905517578125,64.09988600873086
450,519.702880859375,62.3700794804769
460,515.38623046875,72.12641153829338
470,523.107666015625,67.92002349037456
480,516.5701293945312,76.14635226509839
490,526.3204345703125,68.79470730516347
500,523.3359985351562,74.60888056005362
510,528.9373779296875,69.26658484271843
520,525.2255859375,70.45909633435707
530,523.7808837890625,74.86055920078168
540,522.0850830078125,75.05339847421062
550,523.67919921875,74.5100619627688
560,526.2958984375,70.92296941571752
570,524.6367797851562,69.16024866992889
580,521.5586547851562,74.94738179198524
590,529.0335083007812,68.70255377237177
600,523.021240234375,80.1882265038574
610,530.5022583007812,70.39769986159716
620,518.530029296875,89.28046669293593
630,538.2994995117188,63.39615854254701
640,524.43603515625,82.16680785480006
650,535.2362060546875,69.8816733060085
660,537.70263671875,70.09124082315384
670,529.2833251953125,88.68909148700779
680,542.5400390625,75.68145882145306
690,542.6473388671875,79.58732343269679
700,540.6119384765625,85.97288352164864
710,536.1663818359375,92.39984395674583
720,542.9635620117188,87.02197952407757
730,531.34912109375,101.99846125399112
740,534.123779296875,96.77947453034187
750,539.9351806640625,91.29703860131748
760,540.7368774414062,94.70240474667354
770,539.213623046875,99.84413104904004
780,542.5608520507812,100.97307923158449
790,546.4225463867188,100.18119137325188
800,548.8969116210938,102.24793493503861
810,552.7476806640625,101.23533807077689
820,540.8394775390625,117.2584243736364
830,543.8060302734375,114.14539776737016
840,541.5462646484375,116.7712127704556
850,540.6550903320312,120.25677984098805
860,553.1270141601562,105.6195925627444
870,552.873046875,105.36713871217924
880,563.2962646484375,93.13511645437872
890,556.0916748046875,103.33282182991759
900,553.0820922851562,111.08151279943868
910,562.93115234375,101.13891061728594
920,564.2128295898438,99.71959557301426
930,554.8296508789062,115.17589264089239
940,564.9898681640625,105.6220646062604
950,550.3550415039062,123.4691071177307
960,557.9368286132812,114.92248701769648
970,547.509765625,125.12872599099772
980,550.8831787109375,122.36247809635913
990,551.583984375,119.11135549372418
1000,559.5068359375,113.36795517706732
1010,557.75341796875,112.24875493513503
1020,551.9591674804688,128.4644692476827
1030,558.9617309570312,119.84765488754569
1040,560.599365234375,121.47334613494323
1050,552.1280517578125,131.9242748811383
1060,562.6036376953125,120.77296220155307
1070,551.406982421875,134.234558128317
1080,565.9126586914062,118.73195906790143
1090,554.616943359375,133.53148268969025
1100,556.7064819335938,129.5362546374253
1110,556.198486328125,135.91854926017575
1120,571.1025390625,120.6325023884918
1130,566.9298706054688,129.63746191844757
1140,568.1420288085938,126.06226789962516
1150,567.8187255859375,123.76280307831489
1160,567.9266357421875,121.96368300098453
1170,553.9195556640625,139.5215293491058
1180,563.2686767578125,128.6601329043217
1190,558.3453979492188,136.6754909148735
1200,560.17138671875,138.2219208750531
1210,565.6050415039062,135.2581672624594
1220,566.7426147460938,135.46623426685662
1230,563.678466796875,138.71399928276006
1240,570.984619140625,127.14873130221818
1250,573.7376098632812,125.45833223957156
1260,574.6107788085938,130.74904279424578
1270,569.466552734375,147.25882192166813
1280,582.1774291992188,129.8585384604142
1290,578.7689819335938,132.48821020259751
1300,564.3115234375,153.48367915053788
1310,584.4541015625,130.31957510398718
1320,572.7957153320312,145.06961055251665
1330,579.2271728515625,138.0756752020793
1340,573.7927856445312,147.91562068495952
1350,585.9554443359375,136.72256890976558
1360,579.8836669921875,142.82364835515892
1370,588.1180419921875,133.5695626329919
1380,586.2636108398438,137.57077823486452
1390,594.5789184570312,135.0942928483015
1400,586.73095703125,150.4115391222443
1410,588.4015502929688,144.5247373088894
1420,563.5892333984375,183.1420491561714
1430,584.71533203125,156.12824980177308
1440,582.6599731445312,162.3641666010544
1450,588.0582275390625,156.65302288760816
1460,585.8629760742188,163.0434250564656
1470,591.7798461914062,156.18736084842544
1480,585.8519897460938,171.40390010058715
1490,591.31298828125,160.87115904229825
1500,582.8055419921875,176.37455128993238
1510,594.2530517578125,160.9879962581515
1520,590.9689331054688,173.92226824282525
1530,589.6224365234375,171.05583071390225
1540,594.0598754882812,169.19990605809082
1550,603.5877685546875,153.21951383690057
1560,595.0402221679688,169.36452527012804
1570,587.818603515625,175.18050894826268
1580,614.1168823242188,142.91679112690892
1590,610.031005859375,149.2505019328742
1600,611.0718994140625,151.3960365371322
1610,598.470947265625,163.14633866873086
1620,606.2469482421875,159.07492829848428
1630,598.8082275390625,168.51763287072473
1640,609.0806884765625,156.4958426933754
1650,583.4929809570312,192.36829480622922
1660,602.9658203125,169.5279177228056
1670,600.846923828125,177.1195848528944
1680,609.0379028320312,166.52608872448843
1690,590.7510375976562,193.56735343713416
1700,607.919677734375,169.31718602868978
1710,597.6063842773438,185.50065441714065
1720,615.0934448242188,173.0752252084784
1730,608.749267578125,176.5146820371794
1740,608.9940185546875,177.8142251490094
1750,598.2302856445312,193.40524777280538
1760,610.2649536132812,184.04757656656187
1770,598.1668090820312,201.5919441254229
1780,595.2843627929688,199.88440237814802
1790,604.9996337890625,193.57156055390317
1800,603.8975830078125,195.19700079726104
1810,601.9912109375,202.58406774160767
1820,615.8533935546875,186.73888072048467
1830,617.5592041015625,181.65739136001162
1840,612.8466186523438,190.49592790797894
1850,615.0934448242188,189.63527816505305
1860,608.0126953125,201.87062366816144
1870,611.7503662109375,200.7247782405434
1880,614.7374877929688,193.59026761036878
1890,612.3307495117188,198.01153663225315
1900,608.6795654296875,200.42154361336293
1910,620.51953125,186.94133778459525
1920,627.7362060546875,170.4017876991511
1930,609.1287841796875,196.00543053242393
1940,613.6356811523438,198.71720715395045
1950,630.0838012695312,176.1652899061784
1960,606.4468994140625,203.9502721112387
1970,614.8052978515625,200.13491737908316
1980,612.1752319335938,203.0529921347344
1990,624.2625732421875,188.56966777338596
2000,603.5230102539062,213.57615736963896
2010,628.0753784179688,185.47952944020622
2020,611.3562622070312,212.35455262125018
2030,633.4656982421875,183.51516708991855
2040,636.23681640625,176.78743715228586
2050,636.3081665039062,175.5532015819213
2060,617.5774536132812,205.83569151825142
2070,632.714599609375,189.4536359746711
2080,612.4994506835938,211.51117919731055
2090,605.6812133789062,228.4813236824518
2100,617.6448974609375,213.12564569099504
2110,621.9013671875,205.0383047660355
2120,599.8998413085938,229.83569573128833
2130,621.0323486328125,210.92921343907568
2140,627.90771484375,202.4424785500822
2150,630.7973022460938,206.16897656104155
2160,623.6130981445312,214.30135530223313
2170,644.4912719726562,189.94020851000434
2180,628.8651123046875,211.07403868934267
2190,648.2442626953125,190.34434679967387
2200,631.2200927734375,205.58183564391283
2210,629.4930419921875,199.33771943393663
2220,593.81787109375,247.08584997940588
2230,636.9488525390625,195.77868618253834
2240,626.00732421875,206.77227442512984
2250,638.9481201171875,187.24679237629474
2260,633.7728271484375,197.50849123656508
2270,658.535400390625,166.65500149898565
2280,650.3609619140625,181.51963506280248
2290,642.3392333984375,196.14057476886123
2300,640.8330688476562,202.4220840623515
2310,628.3466796875,217.99909700889017
2320,631.5927734375,213.17013400590736
2330,624.0079956054688,224.94255409798393
2340,641.3926391601562,203.76005162414089
2350,628.4456787109375,220.9843633972507
2360,629.1574096679688,230.33332040326667
2370,641.202392578125,220.8074482392414
2380,651.85693359375,214.77541607147978
2390,658.5963134765625,210.79894015041737
2400,642.8131713867188,235.27899768311838
2410,658.8171997070312,220.65939999593263
2420,652.2437744140625,232.74232561328267
2430,683.35400390625,191.48453264023698
2440,647.4673461914062,243.12020981240346
2450,662.65185546875,225.05569884688651
2460,635.9215087890625,255.33346002127684
2470,669.3040771484375,214.31719349333324
2480,652.416259765625,233.38825120918162
2490,653.0737915039062,227.43419439543726
2500,643.0847778320312,238.78466370821351
2510,655.4169311523438,220.85841068304154
2520,669.6587524414062,203.87088106071351
2530,664.049072265625,206.0782747240847
2540,627.5449829101562,258.13476869012743
2550,660.0457763671875,209.71017049765564
2560,633.5093994140625,242.29307327972828
2570,645.5974731445312,225.04792718369
2580,629.2365112304688,245.83971409072245
2590,633.681396484375,238.4534105069915
2600,622.1836547851562,258.06742143009575
2610,642.7136840820312,228.63066989125667
2620,637.90478515625,238.1991291543081
2630,654.5953369140625,208.84758371656838
2640,647.834716796875,228.78228396251066
2650,669.0680541992188,196.49947338157398
2660,650.7261962890625,231.97704306784917
2670,673.128662109375,206.408134607182
2680,656.4871826171875,233.56849123607577
2690,651.66015625,241.00631381809188
2700,662.5982055664062,231.41330659362094
2710,655.72705078125,236.82797977384425
2720,641.5043334960938,261.60647142606314
2730,650.8236694335938,249.9719566052248
2740,650.5572509765625,250.42597503432762
2750,655.0479125976562,251.7954407991732
2760,662.0702514648438,245.71600393019142
2770,667.08984375,240.08806114364904
2780,645.846923828125,276.8274186367675
2790,682.1199951171875,229.03972761439917
2800,666.78076171875,241.67908801050783
2810,654.2701416015625,259.1678714618977
2820,629.5579833984375,299.6126990664191
2830,673.4287109375,240.58813876585384
2840,630.4492797851562,287.5473855546112
2850,652.5708618164062,260.4319174957183
2860,645.9736328125,262.07839166562013
2870,645.5508422851562,268.39201342349213
2880,636.6984252929688,272.92196316210845
2890,660.4432983398438,249.8786527861996
2900,665.2208251953125,230.26593548299363
2910,626.685791015625,289.8504750187863
2920,676.1629028320312,230.08305101050703
2930,665.3676147460938,243.10463562239
2940,666.1836547851562,249.932397819351
2950,673.5015258789062,234.7300732776505
2960,658.301513671875,247.38467338161882
2970,657.344970703125,249.32732857976757
2980,652.7136840820312,256.0197615103268
2990,667.714599609375,236.87374349520434
3000,647.7470092773438,261.8388271760093
3010,656.8621826171875,250.6312687524216
3020,630.841552734375,277.72071049632297
