#"Step","Potential Energy (kJ/mole)","Temperature (K)"
10,478.3905029296875,2.3886544941258068
20,479.65582275390625,4.376328296881413
30,480.74981689453125,5.900861306001338
40,482.2102966308594,7.232122228043539
50,482.08929443359375,10.911215371947181
60,484.146484375,10.952712684286322
70,485.16680908203125,12.655780460702566
80,487.0557861328125,12.816798325434531
90,487.22509765625,14.985473858398832
100,488.8641662597656,15.647117690699822
110,490.6886291503906,16.55114231888744
120,489.6541748046875,21.645464004645255
130,492.713623046875,20.54887278597653
140,493.07159423828125,21.52037142310589
150,491.88140869140625,24.562782680484148
160,494.08282470703125,26.859724903969127
170,494.61920166015625,27.843310244369995
180,495.4896545410156,28.805520408358657
190,496.66253662109375,27.847084795904735
200,497.69281005859375,28.803689948150595
210,499.17547607421875,31.548547639858754
220,497.4111022949219,36.89733399044046
230,501.48175048828125,34.302731919020644
240,503.5899963378906,35.05072104250546
250,502.71826171875,38.051541146104164
260,504.1690673828125,42.84731376267141
270,509.0039367675781,42.55885864358325
280,510.8799133300781,44.1562721540639
290,511.9197998046875,43.37920388738621
300,510.44256591796875,47.38066828195772
310,511.2587585449219,52.773601450674505
320,511.9923095703125,53.645228984149796
330,513.0728759765625,56.60548487953936
340,510.77166748046875,60.55543448050468
350,515.216064453125,56.82768392325438
360,510.4776306152344,63.852090607659115
370,514.25634765625,65.47475409353505
380,522.0562744140625,54.55743854965034
390,520.809326171875,57.1660844861858
400,518.077392578125,68.32798416206069
410,523.1832275390625,60.17064305707967
420,528.1851196289062,55.06768906206561
430,524.0700073242188,61.839014383397135
440,523.01953125,68.7356902356762
450,533.3912353515625,58.538068137110976
460,525.86962890625,70.59975793828595
470,525.9493408203125,73.1448840361581
480,526.4694213867188,75.45200547313188
490,524.5039672851562,75.24776807735513
500,523.4899291992188,77.2816438958964
510,521.927978515625,78.7200969708107
520,529.5700073242188,69.9564351771946
530,528.7550659179688,73.43275258024448
540,533.4576416015625,74.47281262393258
550,539.4735107421875,67.1650853272781
560,537.8058471679688,76.51452266156193
570,542.3670654296875,74.3821293280323
580,538.2264404296875,82.04291843233888
590,535.37060546875,84.85473791462155
600,537.2664184570312,81.94424296787948
610,533.5321655273438,88.87712770900954
620,540.6507568359375,77.98866126203139
630,535.8370361328125,87.57279227003248
640,544.5830688476562,78.76709895026156
650,545.062255859375,75.80912621122373
660,543.750732421875,80.00273079684068
670,541.8267211914062,84.74917223269682
680,539.4353637695312,92.56799142561493
690,542.5481567382812,88.6104906848823
700,544.0643310546875,88.83616860002309
710,540.7908325195312,95.43116155281112
720,537.3589477539062,99.10375333640292
730,537.59033203125,102.80861706347861
740,546.4075927734375,94.99114460117916
750,551.7760620117188,91.30353732233812
760,543.1991577148438,100.09370697448738
770,544.257080078125,97.60459825511901
780,545.53076171875,101.0218753129951
790,547.408935546875,99.27061041566566
800,543.5240478515625,110.46109110734037
810,558.0454711914062,93.31564382067658
820,556.2484130859375,96.61354749572101
830,555.369140625,98.08042968683591
840,547.8360595703125,115.06554384574042
850,559.3253784179688,98.39359905390656
860,538.1156616210938,130.62197706742128
870,544.7081909179688,121.90280309128629
880,546.2927856445312,122.68675732136853
890,556.4082641601562,106.08503857946774
900,544.5560913085938,126.07384021203167
910,566.585693359375,96.21975272601381
920,549.9795532226562,121.32102388542037
930,569.745361328125,94.94731581503869
940,559.724853515625,108.55244089585511
950,562.7452392578125,103.7960279945082
960,544.6504516601562,129.5208403203639
970,562.4486083984375,109.03286548590428
980,557.96484375,116.03496601100088
990,558.604248046875,117.50788050367206
1000,555.6356201171875,125.28602283225173
